rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate,target,eng_period_duration_ratio,eng_prad_srad_ratio,eng_transit_shape,eng_duration_period_ratio,eng_stellar_density,eng_transit_probability,eng_temp_ratio,eng_signal_quality,eng_habitable_zone
1534,2284.01,2284,115446313,115446313.01,1,FP,16h49m53.25s,252.471891,+47d19m01.14s,47.316983,-4.311,0.04,-0.04,0.0,1.0,43.332,0.047,-0.047,0.0,1.0,2460471.356355,0.004781,-0.004781,0,1,4.9707023,2.63e-05,-2.63e-05,0,1,2.586,0.584,-0.584,0,1,487.0,30.6483,-30.6483,0,1,2.38733,0.155559,-0.155559,0,1,328.783,1186.0,9.88372,0.006,-0.006,0,1,174.932,0.657,-0.657,0,1,6109.0,128.225,-128.225,0,1,4.33438,0.0796843,-0.0796843,0,1,1.21,0.05,-0.05,0,1,2020-09-30 13:26:56,2024-08-13 10:08:02,0.0,46.13180788863109,0.0181009174311926,8.533672270190994,0.0216770173502444,98175.1162850625,0.4154386209102901,0.1941397937469307,0.0542052012538157,0
1535,2285.01,2285,329148988,329148988.01,1,CP,22h10m15.18s,332.563264,+58d42m21.93s,58.706093,21.263,0.054,-0.054,0.0,1.0,-20.874,0.044,-0.044,0.0,1.0,2458747.184629,0.004706,-0.004706,0,1,27.2672016,0.0002043,-0.0002043,0,1,2.4164839,1.4647499,-1.4647499,0,1,1154.3278885,227.82411,-227.82411,0,1,1.5781136,2.7466471,-2.7466471,0,1,1.6051398,287.0767134,11.3078,0.007,-0.007,0,1,42.409,0.047,-0.047,0,1,3546.0,157.0,-157.0,0,1,4.77262,0.0066053,-0.0066053,0,1,0.460014,0.0137236,-0.0137236,0,1,2020-09-30 13:26:56,2024-09-18 10:08:02,1.0,270.8120001958217,0.0314731865161024,14.059850026923666,0.0036925985527853,19861119.04711152,0.0507782040433344,0.0809579,0.0346106047932593,1
1540,229.01,229,120610833,120610833.01,1,KP,00h20m57.06s,5.237757,-35d59m54.47s,-35.998465,52.895,0.049,-0.049,0.0,1.0,-46.888,0.036,-0.036,0.0,1.0,2458354.773243,0.000279,-0.000279,0,1,3.1260778,2.3e-06,-2.3e-06,0,1,1.7185367,0.0270015,-0.0270015,0,1,11383.7527081,216.12529,-216.12529,0,1,10.9257115,0.7295448,-0.7295448,0,1,328.1564535,1085.5253926,11.5005,0.006,-0.006,0,1,211.196,1.7515,-1.7515,0,1,5100.0,131.1,-131.1,0,1,4.4651,0.0853377,-0.0853377,0,1,0.874706,0.0567763,-0.0567763,0,1,2018-11-29 21:52:42,2021-12-01 16:02:01,1.0,43.65683153580602,0.1145938010269747,62.0846039985948,0.0229059225056181,83206.3820733821,0.4091308712280857,0.2128481161960784,0.2858152865558102,0
1557,2303.01,2303,197959526,197959526.01,1,FP,23h13m11.21s,348.296702,-53d49m58.13s,-53.832813,18.654,0.042,-0.042,0.0,1.0,-1.63,0.046,-0.046,0.0,1.0,2459061.885478,0.001705,-0.001705,0,1,0.7196291,0.0001024,-0.0001024,0,1,1.474746,0.2661613,-0.2661613,0,1,4971.1456595,440.55856,-440.55856,0,1,12.2917419,2.532109,-2.532109,0,1,14474.6698966,2797.5117326,11.8199,0.006,-0.006,0,1,643.988,15.055,-15.055,0,1,6454.0,6516.7,-6516.7,0,1,4.3,2.0,-2.0,0,1,1.69458,0.083216,-0.083216,0,1,2020-10-01 13:35:30,2021-10-29 12:59:15,0.0,11.711235968770216,0.0665464447308044,47.80914944599838,0.0853880839449099,1606.2317079828686,2.11019666276048,0.4334539405949798,0.0930028995129756,0
1564,231.01,231,204376737,204376737.01,1,KP,23h12m37.71s,348.157128,-22d40m26.85s,-22.674125,-23.305,0.065,-0.065,0.0,1.0,-36.895,0.064,-0.064,0.0,1.0,2458357.394744,9.7e-05,-9.7e-05,0,1,3.3610013,5e-07,-5e-07,0,1,2.5685869,0.0154193,-0.0154193,0,1,24081.7810523,101.214005,-101.214005,0,1,12.7400071,0.6397709,-0.6397709,0,1,273.0272959,1036.7433695,11.4779,0.007,-0.007,0,1,197.119,1.6195,-1.6195,0,1,5375.0,131.1,-131.1,0,1,4.49371,0.0853377,-0.0853377,0,1,0.817705,0.0408442,-0.0408442,0,1,2018-11-29 21:52:42,2024-09-19 10:08:01,1.0,31.40404990775278,0.1429376108530201,60.41573154055431,0.0318430267095304,30971.124686255327,0.3644328631176529,0.1928824873488372,0.6173459502413284,0
1571,2316.01,2316,61980227,61980227.01,1,FP,22h22m08.86s,335.53692,-30d45m50.14s,-30.763927,7.437,0.07,-0.07,0.0,1.0,-10.931,0.078,-0.078,0.0,1.0,2459064.594292,0.001192,-0.001192,0,1,3.0958985,0.0002913,-0.0002913,0,1,1.8584684,0.1017215,-0.1017215,0,1,10354.9916952,492.3127,-492.3127,0,1,19.2443952,15.441661,-15.441661,0,1,1246.3528431,1515.409487,12.0516,0.011,-0.011,0,1,539.486,13.1975,-13.1975,0,1,6764.0,6750.8,-6750.8,0,1,4.3,2.0,-2.0,0,1,1.25844,0.0616131,-0.0616131,0,1,2020-10-01 13:35:30,2024-09-14 12:03:00,0.0,39.97999858378006,0.1402959890051728,54.75448473221469,0.0250125071391498,63904.04120094068,0.592435905231189,0.2240404327321111,0.1564983470763532,0
1572,2317.01,2317,274599700,274599700.01,1,FP,17h01m18.8s,255.328342,+51d31m45.83s,51.529396,-27.478,0.037,-0.037,0.0,1.0,19.344,0.037,-0.037,0.0,1.0,2459002.081234,0.009418,-0.009418,0,1,3.6404389,2.235e-05,-2.235e-05,0,1,8.4494541,0.3877846,-0.3877846,0,1,6007.8703021,344.4813,-344.4813,0,1,11.625865,0.9148574,-0.9148574,0,1,49.504685,676.5210666,11.8831,0.007,-0.007,0,1,448.143,3.98,-3.98,0,1,5635.75,143.237,-143.237,0,1,4.12397,0.0865629,-0.0865629,0,1,1.43565,0.0839045,-0.0839045,0,1,2020-10-05 21:01:55,2021-10-29 12:59:15,0.0,10.34037614335345,0.0742933945784874,9.173427293606808,0.0967082808339401,1105.6279551658415,0.6066610014610319,0.1200410001508228,0.1060426442268925,0
1574,2319.01,2319,349488688,349488688.01,1,CP,16h55m08.37s,253.784885,+20d29m29.49s,20.491524,14.755,0.032,-0.032,0.0,1.0,44.689,0.037,-0.037,0.0,1.0,2459002.765265,0.003018,-0.003018,0,1,3.6404389,2.235e-05,-2.235e-05,0,1,6.1120058,0.380878,-0.380878,0,1,855.5836036,62.826878,-62.826878,0,1,4.1844083,0.8714301,-0.8714301,0,1,0.9694479,253.0759438,8.40302,0.006,-0.006,0,1,107.898,0.317,-0.317,0,1,6329.0,134.955,-134.955,0,1,4.24509,0.0925756,-0.0925756,0,1,1.39619,0.0640704,-0.0640704,0,1,2020-10-05 21:01:55,2023-03-23 14:58:12,1.0,14.294903581406942,0.0274955894057951,4.785722019942226,0.0699550013964891,2921.0816142157432,0.5899864337616257,0.0399867188813398,0.3724384007856415,1
1575,2319.02,2319,349488688,349488688.02,2,KP,16h55m08.37s,253.784885,+20d29m29.49s,20.491524,14.755,0.032,-0.032,0.0,1.0,44.689,0.037,-0.037,0.0,1.0,2458994.287456,0.002812,-0.002812,0,1,11.6207544,7.01e-05,-7.01e-05,0,1,5.6290584,0.3866138,-0.3866138,0,1,486.0090375,38.16921,-38.16921,0,1,3.207554,0.6054279,-0.6054279,0,1,239.281495,1003.1064616,8.40302,0.006,-0.006,0,1,107.898,0.317,-0.317,0,1,6329.0,134.955,-134.955,0,1,4.24509,0.0925756,-0.0925756,0,1,1.39619,0.0640704,-0.0640704,0,1,2023-08-15 20:53:17,2023-08-18 12:03:17,1.0,49.5461382315735,0.0210767165768492,3.916394375790844,0.0201832077270301,121626.84182131234,0.2721374481210205,0.1584936738189287,0.2115613575718936,0
1576,232.01,232,402026209,402026209.01,1,KP,23h34m15.1s,353.562915,-42d03m42.4s,-42.061779,9.874,0.053,-0.053,0.0,1.0,-87.518,0.048,-0.048,0.0,1.0,2458355.184421,5.2e-05,-5.2e-05,0,1,1.3382314,3e-07,-3e-07,0,1,2.1560676,0.0086322,-0.0086322,0,1,27137.0920051,83.61518,-83.61518,0,1,14.8542602,0.9233534,-0.9233534,0,1,1188.6218545,1497.5477444,11.8295,0.006,-0.006,0,1,267.206,3.7205,-3.7205,0,1,5436.0,131.1,-131.1,0,1,4.46024,0.0853377,-0.0853377,0,1,0.894974,0.0555528,-0.0555528,0,1,2018-11-29 21:52:42,2024-06-03 10:08:02,1.0,14.89635742404366,0.1522699167950817,76.40456020531641,0.0671305052325031,3305.5235281831424,0.7369809717064862,0.2754870758646063,0.5032262728996794,0
1577,2320.01,2320,207501148,207501148.01,1,FP,16h30m37.71s,247.657124,+56d23m59.53s,56.399869,-51.626,0.087,-0.087,0.0,1.0,125.209,0.106,-0.106,0.0,1.0,2459007.727293,0.002842,-0.002842,0,1,3.6404389,2.235e-05,-2.235e-05,0,1,4.4875335,0.1932479,-0.1932479,0,1,4111.2234826,217.88962,-217.88962,0,1,18.0,0.6874487,-0.6874487,0,1,82.7545001,769.2502648,9.85317,0.006,-0.006,0,1,167.542,1.471,-1.471,0,1,5879.0,120.447,-120.447,0,1,4.28122,0.0741616,-0.0741616,0,1,1.23623,0.0569347,-0.0569347,0,1,2020-10-05 21:01:55,2021-10-29 12:59:15,0.0,19.469611446911763,0.1335816269455514,14.288210473209723,0.0513620933179238,7380.263252655144,0.5223923169548088,0.1308471278788909,0.4706554427299392,0
1579,2322.01,2322,300812741,300812741.01,1,CP,07h47m53.54s,116.973103,-71d00m07.08s,-71.001967,7.873,0.038,-0.038,0.0,1.0,-53.309,0.038,-0.038,0.0,1.0,2459037.417539,0.001624,-0.001624,0,1,20.2254946,4.87e-05,-4.87e-05,0,1,2.2719961,0.2457992,-0.2457992,0,1,712.14897,44.126038,-44.126038,0,1,1.9090249,0.8845575,-0.8845575,0,1,10.4016117,458.0310383,10.0534,0.006,-0.006,0,1,59.861,0.07945,-0.07945,0,1,4465.0,125.1,-125.1,0,1,4.6,0.1,-0.1,0,1,0.697547,0.0569246,-0.0569246,0,1,2020-10-07 15:20:37,2025-08-26 12:03:46,1.0,213.64995758575463,0.0251079710876211,11.745671317679191,0.0046805532343652,9752330.99396319,0.0939667143203578,0.1025825393729003,0.067797058325436,0
1580,2322.02,2322,300812741,300812741.02,2,CP,07h47m53.54s,116.973103,-71d00m07.08s,-71.001967,7.873,0.038,-0.038,0.0,1.0,-53.309,0.038,-0.038,0.0,1.0,2460160.451337,0.007197,-0.007197,0,1,11.3071786,6.21e-05,-6.21e-05,0,1,2.824,0.4,-0.4,0,1,264.0,18.3483,-18.3483,0,1,1.02968,0.099058,-0.099058,0,1,18.9311,581.0,10.0534,0.006,-0.006,0,1,59.861,0.07945,-0.07945,0,1,4465.0,125.1,-125.1,0,1,4.6,0.1,-0.1,0,1,0.7,0.06,-0.06,0,1,2021-08-12 22:51:27,2025-08-26 12:03:46,1.0,96.09500226628896,0.0134951507208387,5.753568275237933,0.0104063684522208,887365.2228398062,0.1389510625018262,0.1301231802911534,0.025132976598864,0
1581,2323.01,2323,293527670,293527670.01,1,FP,23h28m46.28s,352.192845,-76d38m12.83s,-76.636896,37.027,0.053,-0.053,0.0,1.0,-37.079,0.037,-0.037,0.0,1.0,2459086.60982,0.00172,-0.00172,0,1,0.98656,2.235e-05,-2.235e-05,0,1,0.724,0.212,-0.212,0,1,390.0,5.27306,-5.27306,0,1,3.78687,0.461362,-0.461362,0,1,574.294,1363.0,10.3338,0.006,-0.006,0,1,238.68,1.328,-1.328,0,1,5522.0,132.7,-132.7,0,1,3.99,0.08,-0.08,0,1,1.64,0.09,-0.09,0,1,2020-10-07 15:20:37,2021-10-29 12:59:15,0.0,32.70364640883978,0.0211841015887223,27.27681996979489,0.0305776300140555,34977.48150994013,1.6548609679606316,0.2468308583846432,0.0286777191353592,0
1586,2328.01,2328,394287035,394287035.01,1,CP,02h06m45.78s,31.690742,-81d14m50.55s,-81.247376,31.804,0.036,-0.036,0.0,1.0,-1.677,0.035,-0.035,0.0,1.0,2459356.607647,0.000809,-0.000809,0,1,17.1019622,2.34e-05,-2.34e-05,0,1,3.357,0.097,-0.097,0,1,11430.0,1.92099,-1.92099,0,1,10.1067,0.554732,-0.554732,0,1,20.0982,589.0,11.584,0.006,-0.006,0,1,231.782,1.1035,-1.1035,0,1,5302.3,5297.2,-5297.2,0,1,4.4,0.4,-0.4,0,1,0.93,0.05,-0.05,0,1,2020-10-07 20:14:20,2025-04-20 12:03:53,1.0,122.26603896336012,0.0997010949985202,31.847238036113424,0.0081788860461871,1827753.0949045136,0.1401045760903286,0.1110838692642815,0.2657334527016383,0
1590,2330.01,2330,180991313,180991313.01,1,KP,11h31m26.07s,172.858645,-41d41m22.26s,-41.689518,-13.442,0.05,-0.05,0.0,1.0,2.269,0.04,-0.04,0.0,1.0,2459329.30801,0.000424,-0.000424,0,1,2.2088214,2.2e-06,-2.2e-06,0,1,2.544,0.089,-0.089,0,1,7770.0,0.772966,-0.772966,0,1,11.6656,0.536794,-0.536794,0,1,1052.08,1586.0,11.8699,0.006,-0.006,0,1,416.784,5.6845,-5.6845,0,1,5960.4,104.5,-104.5,0,1,4.27,0.08,-0.08,0,1,1.26,0.06,-0.06,0,1,2020-10-23 19:58:26,2021-11-11 10:10:01,1.0,20.83793773584906,0.0849395660404834,34.64921520603618,0.0479893938006938,9048.24201127633,0.7428996337880889,0.2660895241930072,0.1388228700360471,0
1596,2336.01,2336,88902249,88902249.01,1,CP,15h20m55.3s,230.230416,-33d41m32.86s,-33.69246,6.387,0.088,-0.088,0.0,1.0,-19.009,0.078,-0.078,0.0,1.0,2460083.976548,0.002751,-0.002751,0,1,7.7119842,2.98e-05,-2.98e-05,0,1,4.058,0.983,-0.983,0,1,3176.0,97.9038,-97.9038,0,1,10.7188,0.546961,-0.546961,0,1,536.15,1340.0,10.1757,0.006,-0.006,0,1,297.716,5.75,-5.75,0,1,6458.0,131.6,-131.6,0,1,4.03,0.09,-0.09,0,1,1.83,0.09,-0.09,0,1,2020-10-23 19:58:26,2025-07-09 16:00:02,1.0,45.61055219319862,0.0537364014638792,13.887632137610026,0.0219247510042011,94884.65665903671,0.4688209410786386,0.2074945803654382,0.27014721442944,0
1597,2337.01,2337,230001847,230001847.01,1,CP,19h22m28.77s,290.619895,+60d51m14.05s,60.853904,-10.335,0.039,-0.039,0.0,1.0,9.837,0.042,-0.042,0.0,1.0,2459769.981102,0.005638,-0.005638,0,1,2.994263,1.46e-05,-1.46e-05,0,1,6.9172309,0.1352049,-0.1352049,0,1,1120.6492357,23.722471,-23.722471,0,1,11.5655979,0.416855,-0.416855,0,1,619.5809037,1272.4603411,11.2347,0.007,-0.007,0,1,536.046,5.9135,-5.9135,0,1,4784.0,122.0,-122.0,0,1,4.35,0.0853377,-0.0853377,0,1,3.22859,0.06,-0.06,0,1,2020-10-23 19:58:26,2023-06-13 16:02:07,1.0,10.38888437279143,0.0328646259674636,4.839523207129258,0.0962567263352172,1121.261054893597,1.554126150260991,0.2659825127717391,0.0359409621625265,0
1598,2338.01,2338,24358417,24358417.01,1,CP,05h25m22.7s,81.344582,-34d40m05.7s,-34.668249,38.0,0.032,-0.032,0.0,1.0,18.022,0.036,-0.036,0.0,1.0,2459183.68068,0.001087,-0.001087,0,1,22.6539607,3.98e-05,-3.98e-05,0,1,3.468,0.209,-0.209,0,1,11530.0,1.43086,-1.43086,0,1,12.2765,0.676669,-0.676669,0,1,13.8485,537.0,11.7024,0.006,-0.006,0,1,313.996,1.968,-1.968,0,1,5523.0,131.7,-131.7,0,1,4.33,0.08,-0.08,0,1,1.12,0.06,-0.06,0,1,2020-10-23 19:58:26,2022-12-21 12:03:01,1.0,156.77481453287197,0.1005611074705111,30.962467579114456,0.00637857555743,3853265.082544427,0.1398906197343248,0.0972297664312873,0.24036393613829,0
1601,2340.01,2340,29959761,29959761.01,1,FP,02h49m02.75s,42.261441,-16d33m27.56s,-16.557655,59.809,0.087,-0.087,0.0,1.0,84.904,0.134,-0.134,0.0,1.0,2459169.749893,0.000588,-0.000588,0,1,1.6471574,2.2e-06,-2.2e-06,0,1,1.033,0.432,-0.432,0,1,3880.0,167.999,-167.999,0,1,6.06894,1.10307,-1.10307,0,1,362.237,1215.0,11.8012,0.006,-0.006,0,1,178.999,1.6895,-1.6895,0,1,5027.0,122.4,-122.4,0,1,4.64,0.09,-0.09,0,1,0.73,0.05,-0.05,0,1,2020-10-23 19:58:26,2021-10-29 12:59:15,0.0,38.268903775411424,0.0762717104436345,60.29975412351379,0.0261308765432293,56045.15385271912,0.523398884022204,0.2416948478217624,0.0738502084674369,0
1602,2341.01,2341,100267480,100267480.01,1,FP,20h27m22.45s,306.843521,-53d13m14.35s,-53.220653,45.658,0.051,-0.051,0.0,1.0,-10.599,0.041,-0.041,0.0,1.0,2458681.75145,0.00097,-0.00097,0,1,0.87741,6e-05,-6e-05,0,1,0.472,0.055,-0.055,0,1,12050.0,32.5226,-32.5226,0,1,8.59148,0.463846,-0.463846,0,1,26.3008,630.0,12.722,0.008,-0.008,0,1,121.433,0.57,-0.57,0,1,3495.0,157.0,-157.0,0,1,4.64,0.01,-0.01,0,1,0.62,0.02,-0.02,0,1,2020-10-23 19:58:26,2025-02-06 12:03:34,0.0,44.61406779661017,0.1271305119857946,232.56883898411175,0.0224144546639161,88800.51177710755,0.6764826090534183,0.1802575107296137,0.0982170864511979,0
1603,2342.01,2342,100589632,100589632.01,1,FP,05h45m50.13s,86.458859,-32d56m51.51s,-32.947641,-29.22,0.032,-0.032,0.0,1.0,31.796,0.042,-0.042,0.0,1.0,2459221.101551,0.001685,-0.001685,0,1,3.9471567,1.14e-05,-1.14e-05,0,1,1.699,0.203,-0.203,0,1,1880.0,2.61218,-2.61218,0,1,3.86968,0.298503,-0.298503,0,1,71.367,809.0,11.1581,0.006,-0.006,0,1,139.546,0.4215,-0.4215,0,1,4794.0,124.5,-124.5,0,1,4.47,0.09,-0.09,0,1,0.84,0.06,-0.06,0,1,2020-10-23 19:58:27,2021-10-29 12:59:15,0.0,55.75736362566215,0.042263870685889,25.520286508156328,0.0179348508425486,173343.15327054687,0.33632284960474,0.1687526074259491,0.0647020214436189,0
1618,2354.01,2354,219766989,219766989.01,1,FP,12h49m17.21s,192.32172,-21d19m58.92s,-21.333033,-0.794,0.057,-0.057,0.0,1.0,-10.736,0.052,-0.052,0.0,1.0,2459332.152874,0.000718,-0.000718,0,1,0.5109902,8e-07,-8e-07,0,1,0.709,0.251,-0.251,0,1,2720.0,21.6493,-21.6493,0,1,9.54792,0.908174,-0.908174,0,1,4048.85,2222.0,11.9951,0.008,-0.008,0,1,569.651,11.0955,-11.0955,0,1,6095.0,126.0,-126.0,0,1,4.13,0.08,-0.08,0,1,1.53,0.07,-0.07,0,1,2020-10-23 19:58:28,2021-10-29 12:59:15,0.0,17.297270521861776,0.0572520237452779,73.55940654671537,0.0578125894912792,5175.26667010134,2.393773473595933,0.3645611156685808,0.0433040887381433,0
1622,2358.01,2358,124095888,124095888.01,1,FP,13h05m08.6s,196.285834,-31d59m07.36s,-31.985378,-6.391,0.09,-0.09,0.0,1.0,-14.182,0.118,-0.118,0.0,1.0,2459331.195756,0.0012,-0.0012,0,1,1.1258127,2.8e-06,-2.8e-06,0,1,0.374,0.176,-0.176,0,1,1440.0,1598.78,-1598.78,0,1,13.1558,5.49473,-5.49473,0,1,570.852,1361.0,11.5137,0.007,-0.007,0,1,395.046,8.438,-8.438,0,1,6423.0,126.1,-126.1,0,1,4.36,0.09,-0.09,0,1,1.24,0.06,-0.06,0,1,2020-10-23 19:58:28,2025-01-25 12:03:24,0.0,72.24466524064171,0.0973350103580941,101.46345433695336,0.0138418524976075,377065.9784616607,1.1458055533896705,0.2118947532305776,0.035717618322015,0
1624,236.01,236,9727392,9727392.01,1,FP,23h53m46.74s,358.444734,-10d53m05.85s,-10.884958,0.799,0.084,-0.084,0.0,1.0,3.355,0.068,-0.068,0.0,1.0,2458355.325711,0.000357,-0.000357,0,1,4.534451,0.000118,-0.000118,0,1,4.936391,0.025827,-0.025827,0,1,23574.842911,144.90733,-144.90733,0,1,23.183789,5.063646,-5.063646,0,1,1003.7032593,1435.559122,11.2932,0.006,-0.006,0,1,502.927,18.046,-18.046,0,1,6421.5,83.0,-83.0,0,1,4.19,0.16,-0.16,0,1,1.47459,0.322004,-0.322004,0,1,2018-11-29 21:52:42,2022-10-20 16:02:02,0.0,22.04582740710774,0.1442403053910615,31.10390035449415,0.0453600575534576,10714.680101346912,0.5382550860837345,0.2235551073736665,0.71642182475828,0
1625,2360.01,2360,31656385,31656385.01,1,FP,03h06m38.32s,46.659674,-66d00m28.56s,-66.007932,14.519,0.033,-0.033,0.0,1.0,11.727,0.033,-0.033,0.0,1.0,2459073.99562,0.00641,-0.00641,0,1,22.84518,0.0002,-0.0002,0,1,7.215,0.749,-0.749,0,1,9210.0,6.90369,-6.90369,0,1,15.1752,0.83014,-0.83014,0,1,91.9765,862.0,11.9961,0.006,-0.006,0,1,580.188,6.1975,-6.1975,0,1,5963.1,113.3,-113.3,0,1,4.08,0.08,-0.08,0,1,1.57,0.07,-0.07,0,1,2020-10-23 19:58:28,2024-09-18 10:08:02,0.0,75.99228274428275,0.0886764448080406,13.30128134609572,0.013159230962505,438842.288971248,0.1950008912167634,0.1445556841240294,0.1464939300664359,0
1629,2364.01,2364,39414571,39414571.01,1,CP,05h56m31.21s,89.130026,-05d00m43.31s,-5.01203,12.306,0.068,-0.068,0.0,1.0,-15.424,0.063,-0.063,0.0,1.0,2459227.044447,0.000644,-0.000644,0,1,4.0197555,4.1e-06,-4.1e-06,0,1,2.688,0.154,-0.154,0,1,9750.0,1.74846,-1.74846,0,1,9.57594,0.594464,-0.594464,0,1,211.813,1062.0,11.5521,0.006,-0.006,0,1,219.614,1.702,-1.702,0,1,5216.0,131.3,-131.3,0,1,4.44,0.09,-0.09,0,1,0.94,0.06,-0.06,0,1,2020-10-23 19:58:28,2023-12-03 12:03:15,1.0,35.89067410714285,0.093460277181339,36.734407846226745,0.027862391132993,46232.23045418353,0.3718160175086752,0.2036042944785276,0.2334342707731506,0
1630,2365.01,2365,344085117,344085117.01,1,FP,07h12m04.19s,108.017449,-50d14m52s,-50.247778,8.126,0.043,-0.043,0.0,1.0,-20.872,0.041,-0.041,0.0,1.0,2459962.920417,0.001174,-0.001174,0,1,0.659752,1.5e-06,-1.5e-06,0,1,0.6731474,0.4168168,-0.4168168,0,1,1138.1047916,141.29456,-141.29456,0,1,4.3019481,7.240437,-7.240437,0,1,7130.6861294,2343.7030204,11.9732,0.006,-0.006,0,1,415.137,3.9495,-3.9495,0,1,5832.0,127.0,-127.0,0,1,4.26,0.08,-0.08,0,1,1.25112,0.0609448,-0.0609448,0,1,2020-10-23 19:58:28,2025-07-10 10:08:01,0.0,23.522408316514337,0.0315456660923555,50.116525361051536,0.0425126537446393,13015.03538998883,1.6508659992316954,0.4018695165294924,0.018488524443396,0
1633,2368.01,2368,401125028,401125028.01,1,CP,08h59m49.83s,134.957623,-48d29m18.57s,-48.488493,-5.178,0.046,-0.046,0.0,1.0,-19.817,0.041,-0.041,0.0,1.0,2459990.646884,0.000606,-0.000606,0,1,5.1750108,4e-06,-4e-06,0,1,2.0076562,0.0392649,-0.0392649,0,1,13020.075325,209.04672,-209.04672,0,1,11.4726621,0.7013643,-0.7013643,0,1,162.7267425,910.9289033,11.6955,0.006,-0.006,0,1,210.915,1.1745,-1.1745,0,1,5177.0,130.7,-130.7,0,1,4.48,0.09,-0.09,0,1,0.892685,0.0530276,-0.0530276,0,1,2020-10-23 19:58:28,2025-07-09 16:00:02,1.0,61.86331066046069,0.1179069668852338,56.83520150136533,0.0161646699687402,236755.17120198347,0.2983715407669157,0.175956906181186,0.2731577311207716,0
1635,237.01,237,305048087,305048087.01,1,CP,23h32m58.45s,353.243538,-29d24m59.35s,-29.416487,151.047,0.108,-0.108,0.0,1.0,-333.194,0.156,-0.156,0.0,1.0,2458355.241753,0.002319,-0.002319,0,1,5.4361667,1.67e-05,-1.67e-05,0,1,1.5419673,0.2448138,-0.2448138,0,1,4797.1288482,735.69073,-735.69073,0,1,1.7175409,0.2127978,-0.2127978,0,1,3.6311669,352.0718502,13.4102,0.007,-0.007,0,1,38.0749,0.22785,-0.22785,0,1,3139.0,98.0,-98.0,0,1,5.04944,0.547167,-0.547167,0,1,0.211299,0.0065435,-0.0065435,0,1,2018-11-29 21:52:42,2025-08-15 16:00:02,1.0,84.61139273186923,0.074573263306039,44.91749497538397,0.0118187393885474,605740.3877577576,0.0683442944485111,0.1121605129659127,0.0207444241449184,0
1638,2372.01,2372,189620016,189620016.01,1,FP,09h36m09.75s,144.040606,-24d45m04.02s,-24.751118,-6.376,0.053,-0.053,0.0,1.0,1.579,0.051,-0.051,0.0,1.0,2459989.454493,0.001547,-0.001547,0,1,1.1792344,0.0001304,-0.0001304,0,1,1.7572263,0.1091569,-0.1091569,0,1,5398.6996811,363.7887,-363.7887,0,1,26.9739777,15.517121,-15.517121,0,1,16257.6914094,2879.9468214,12.2186,0.007,-0.007,0,1,1092.91,38.565,-38.565,0,1,6127.1,124.1,-124.1,0,1,3.67,0.09,-0.09,0,1,2.6058199,0.155106,-0.155106,0,1,2020-10-23 19:58:29,2024-01-29 12:03:01,0.0,16.105851363595004,0.0949673019693728,41.813535457182034,0.0620892356091375,4177.832849790146,2.3345918758385102,0.4700342448140229,0.0699598982564107,0
1639,2373.01,2373,332558858,332558858.01,1,CP,04h06m44.69s,61.68622,-16d45m20.72s,-16.755755,11.289,0.038,-0.038,0.0,1.0,-39.175,0.034,-0.034,0.0,1.0,2459168.5071,0.002186,-0.002186,0,1,13.3368173,5.79e-05,-5.79e-05,0,1,4.384,0.505,-0.505,0,1,8210.0,5.88429,-5.88429,0,1,11.2448,0.670513,-0.670513,0,1,69.8726,805.0,12.5882,0.007,-0.007,0,1,508.686,7.327,-7.327,0,1,5517.0,120.9,-120.9,0,1,4.26,0.08,-0.08,0,1,1.2,0.06,-0.06,0,1,2020-10-23 19:58:29,2024-02-28 12:02:45,1.0,73.01177354014598,0.0859694189602446,20.668122792106374,0.0136964211593921,389205.253944904,0.2133764300694552,0.1459126336777234,0.0756942965176852,0
